month,crop_category,crop_name,system_type,avg_temp_c,humidity_pct,water_temp_c,vpd_kpa,ph_level,ec_level,dissolved_oxygen,dli_mol_m2_day,is_recommended,risk_factor
Aug,Hydroponic,Pak Choi,DWC,29.7,81.1,32.7,0.79,5.6,1.3,2.6,12.1,0,Root Rot Risk
Apr,Microgreen,Basil (MG),Tray,44.7,22.5,39.7,7.33,7.1,0.8,2.0,19.9,0,Root Rot Risk
Feb,Microgreen,Pea Shoots,Tray,22.1,43.2,25.1,1.51,5.9,1.9,5.2,18.8,1,Optimal
May,Hydroponic,Bell Pepper,NFT,42.1,29.1,37.1,5.84,6.0,1.1,2.0,23.9,0,Root Rot Risk
Apr,Microgreen,Cilantro,Tray,45.7,25.4,40.7,7.42,6.3,0.9,2.0,19.2,0,Root Rot Risk
Mar,Microgreen,Mustard,Tray,29.1,47.0,32.1,2.13,5.9,0.6,2.8,17.6,0,Root Rot Risk
Nov,Hydroponic,Pak Choi,DWC,17.6,40.2,20.6,1.21,5.8,2.5,6.8,8.0,1,Optimal
Oct,Microgreen,Basil (MG),Tray,25.4,34.0,28.4,2.14,6.4,1.6,4.1,15.6,0,Root Rot Risk
Jul,Hydroponic,Spinach,DWC,34.5,75.1,29.5,1.36,7.2,2.2,3.7,11.3,0,Root Rot Risk
Oct,Hydroponic,Bell Pepper,NFT,28.5,46.1,31.5,2.1,5.5,2.1,3.0,14.5,0,Root Rot Risk
Nov,Microgreen,Pea Shoots,Tray,16.9,49.1,19.9,0.98,6.0,2.3,7.0,7.1,1,Optimal
Dec,Microgreen,Cilantro,Tray,11.7,54.1,14.7,0.63,5.4,0.6,8.9,11.6,0,Nutrient Lockout
Feb,Microgreen,Mustard,Tray,30.7,46.7,25.7,2.36,6.1,2.2,5.0,19.4,1,Optimal
Apr,Hydroponic,Pak Choi,DWC,41.7,25.2,36.7,6.05,5.3,2.1,2.0,20.8,0,Root Rot Risk
Apr,Microgreen,Arugula,Tray,38.8,27.8,33.8,4.99,7.0,0.8,2.2,21.5,0,Root Rot Risk
Jul,Hydroponic,Bell Pepper,NFT,32.2,72.7,27.2,1.31,6.1,1.9,4.5,9.7,0,Root Rot Risk
Apr,Microgreen,Mustard,Tray,37.8,15.2,32.8,5.56,5.9,2.0,2.5,19.5,0,Root Rot Risk
May,Microgreen,Pea Shoots,Tray,43.6,18.2,38.6,7.28,6.7,0.7,2.0,24.4,0,Root Rot Risk
Feb,Microgreen,Cilantro,Tray,27.7,43.8,30.7,2.09,7.5,1.2,3.2,17.7,0,Root Rot Risk
Oct,Microgreen,Amaranth,Tray,30.1,39.1,25.1,2.6,7.6,0.7,5.2,17.2,0,VPD Stress
Sep,Hydroponic,Celery,NFT,32.7,91.2,27.7,0.43,5.3,1.9,4.3,11.5,0,Root Rot Risk
Jan,Hydroponic,Cucumber,NFT,14.1,46.1,17.1,0.87,5.4,1.2,8.0,5.8,0,Nutrient Lockout
Sep,Hydroponic,Cucumber,DWC,28.3,81.9,31.3,0.69,7.0,2.0,3.1,11.7,0,Root Rot Risk
Feb,Hydroponic,Basil (Hydro),NFT,25.0,34.5,28.0,2.07,6.7,1.6,4.2,15.0,0,Root Rot Risk
Jul,Microgreen,Arugula,Tray,30.1,78.6,25.1,0.91,6.5,1.3,5.2,13.6,1,Optimal
Aug,Microgreen,Broccoli,Tray,34.2,79.9,29.2,1.08,7.5,1.9,3.8,8.3,0,Root Rot Risk
Aug,Microgreen,Beetroot,Tray,34.4,75.2,29.4,1.35,6.4,2.4,3.7,11.1,0,Root Rot Risk
Jan,Microgreen,Arugula,Tray,15.5,51.1,18.5,0.86,7.3,1.7,7.5,7.4,0,Nutrient Lockout
May,Hydroponic,Basil (Hydro),NFT,42.4,23.2,37.4,6.43,6.1,1.4,2.0,22.8,0,Root Rot Risk
Aug,Hydroponic,Kale,NFT,34.4,90.8,29.4,0.5,6.4,1.7,3.7,9.4,0,Root Rot Risk
Jul,Hydroponic,Kale,NFT,30.9,94.3,25.9,0.25,6.7,0.5,4.9,10.2,0,VPD Stress
Feb,Microgreen,Radish,Tray,26.7,35.2,29.7,2.27,5.6,1.2,3.6,15.2,0,Root Rot Risk
Jun,Microgreen,Beetroot,Tray,39.4,19.2,34.4,5.76,6.5,1.6,2.0,22.4,0,Root Rot Risk
Jul,Hydroponic,Pak Choi,NFT,28.1,70.0,31.1,1.14,6.9,1.9,3.1,10.1,0,Root Rot Risk
Nov,Hydroponic,Mint,DWC,16.6,42.4,19.6,1.09,6.3,1.3,7.2,7.0,1,Optimal
Oct,Microgreen,Mustard,Tray,24.8,41.7,27.8,1.82,5.5,1.6,4.3,14.9,0,Root Rot Risk
Sep,Hydroponic,Strawberry,DWC,34.8,77.4,29.8,1.26,6.6,2.4,3.6,11.5,0,Root Rot Risk
Feb,Hydroponic,Bell Pepper,NFT,28.9,48.4,31.9,2.05,5.4,1.7,2.9,15.0,0,Root Rot Risk
Nov,Microgreen,Pea Shoots,Tray,16.6,57.0,19.6,0.81,7.0,1.5,7.1,5.9,1,Optimal
Jan,Microgreen,Kohlrabi,Tray,17.0,55.2,20.0,0.87,6.8,1.0,7.0,9.1,1,Optimal
Feb,Hydroponic,Cucumber,NFT,23.1,35.0,26.1,1.84,6.2,1.9,4.9,16.1,0,Root Rot Risk
Sep,Hydroponic,Lettuce,NFT,33.8,88.5,28.8,0.61,7.6,1.4,3.9,8.3,0,Root Rot Risk
Dec,Hydroponic,Bell Pepper,NFT,14.1,54.1,17.1,0.74,7.2,0.6,8.0,7.4,0,Nutrient Lockout
Apr,Hydroponic,Bell Pepper,DWC,44.7,25.2,39.7,7.05,5.4,1.4,2.0,24.3,0,Root Rot Risk
Oct,Microgreen,Mustard,Tray,27.2,49.2,30.2,1.83,7.4,1.8,3.4,16.6,0,Root Rot Risk
Mar,Hydroponic,Celery,DWC,27.5,32.5,30.5,2.48,5.4,0.6,3.3,19.5,0,Root Rot Risk
Jul,Microgreen,Cilantro,Tray,31.1,81.4,26.1,0.84,5.5,0.9,4.9,8.8,0,Root Rot Risk
Apr,Microgreen,Arugula,Tray,39.9,25.6,34.9,5.45,7.6,1.1,2.0,21.6,0,Root Rot Risk
Dec,Hydroponic,Cherry Tomato,NFT,18.4,50.3,21.4,1.05,7.2,1.2,6.5,7.1,0,Nutrient Lockout
Apr,Hydroponic,Bell Pepper,DWC,44.8,21.6,39.8,7.42,5.4,1.4,2.0,22.6,0,Root Rot Risk
Oct,Hydroponic,Cucumber,NFT,27.0,31.0,30.0,2.45,5.6,1.9,3.5,14.7,0,Root Rot Risk
Apr,Hydroponic,Bell Pepper,NFT,42.2,24.2,37.2,6.28,5.9,2.1,2.0,22.3,0,Root Rot Risk
Dec,Microgreen,Mustard,Tray,16.3,57.2,19.3,0.79,6.2,0.6,7.2,11.2,1,Optimal
Sep,Microgreen,Cilantro,Tray,30.1,80.8,25.1,0.82,6.0,0.8,5.2,13.5,1,Optimal
Apr,Microgreen,Kohlrabi,Tray,44.6,25.0,39.6,7.02,6.6,1.7,2.0,20.8,0,Root Rot Risk
Oct,Hydroponic,Strawberry,DWC,22.7,31.8,25.7,1.88,6.8,2.1,5.0,18.9,1,Optimal
Nov,Microgreen,Sunflower,Tray,8.2,58.7,11.2,0.45,7.6,2.0,10.1,10.9,0,Nutrient Lockout
Aug,Microgreen,Sunflower,Tray,30.8,83.2,25.8,0.74,5.6,1.5,5.0,8.6,1,Optimal
Jan,Microgreen,Radish,Tray,9.7,52.4,12.7,0.57,7.7,1.8,9.6,5.1,0,Nutrient Lockout
Oct,Microgreen,Kohlrabi,Tray,27.6,34.6,30.6,2.42,6.1,2.4,3.3,18.1,0,Root Rot Risk
Apr,Hydroponic,Cucumber,DWC,45.2,18.6,40.2,7.87,6.8,1.5,2.0,23.0,0,Root Rot Risk
Sep,Microgreen,Amaranth,Tray,28.6,91.7,31.6,0.33,5.5,2.0,2.9,11.5,0,Root Rot Risk
Jun,Microgreen,Sunflower,Tray,38.5,16.8,33.5,5.66,6.6,0.8,2.3,20.4,0,Root Rot Risk
Jan,Hydroponic,Basil (Hydro),DWC,17.3,53.2,20.3,0.93,7.8,1.5,6.9,5.2,0,Nutrient Lockout
Dec,Microgreen,Amaranth,Tray,18.5,43.8,21.5,1.19,7.0,1.4,6.5,11.5,1,Optimal
Oct,Hydroponic,Basil (Hydro),NFT,31.6,44.7,26.6,2.57,5.4,1.5,4.7,17.9,0,Root Rot Risk
Aug,Microgreen,Arugula,Tray,32.5,84.0,27.5,0.78,5.9,2.4,4.4,9.0,0,Root Rot Risk
Dec,Microgreen,Amaranth,Tray,15.4,41.7,18.4,1.02,7.7,0.8,7.6,6.2,0,Nutrient Lockout
Apr,Hydroponic,Pak Choi,NFT,43.2,20.9,38.2,6.92,7.6,1.7,2.0,21.5,0,Root Rot Risk
Sep,Microgreen,Sunflower,Tray,30.1,88.6,25.1,0.49,6.2,1.7,5.2,13.4,0,Mold/Fungal Risk
Dec,Hydroponic,Cherry Tomato,DWC,9.2,45.6,12.2,0.63,7.4,0.6,9.7,6.7,0,Nutrient Lockout
Oct,Microgreen,Radish,Tray,26.7,35.4,29.7,2.26,6.5,1.1,3.6,18.2,0,Root Rot Risk
Apr,Microgreen,Amaranth,Tray,46.9,19.7,41.9,8.47,5.2,1.3,2.0,22.0,0,Root Rot Risk
Nov,Hydroponic,Cherry Tomato,DWC,16.8,59.0,19.8,0.78,5.9,1.6,7.1,7.6,1,Optimal
Oct,Microgreen,Arugula,Tray,22.4,40.9,25.4,1.6,6.3,2.2,5.1,17.4,1,Optimal
Sep,Microgreen,Radish,Tray,32.4,86.7,27.4,0.65,6.8,1.9,4.4,11.7,0,Root Rot Risk
Jun,Hydroponic,Lettuce,DWC,41.5,20.0,36.5,6.38,6.1,0.8,2.0,19.0,0,Root Rot Risk
Nov,Hydroponic,Cherry Tomato,NFT,12.5,45.8,15.5,0.78,6.3,2.2,8.6,9.5,1,Optimal
Nov,Microgreen,Arugula,Tray,11.4,45.2,14.4,0.74,7.8,0.7,9.0,7.5,0,Nutrient Lockout
Feb,Microgreen,Radish,Tray,23.0,48.7,26.0,1.44,6.4,0.6,4.9,16.1,1,Optimal
Jul,Microgreen,Basil (MG),Tray,30.3,82.2,25.3,0.77,7.0,1.8,5.1,13.9,1,Optimal
Nov,Microgreen,Mustard,Tray,11.3,40.8,14.3,0.79,6.1,1.0,9.0,8.6,1,Optimal
Mar,Microgreen,Arugula,Tray,26.0,42.9,29.0,1.92,6.2,1.6,3.9,14.3,0,Root Rot Risk
Dec,Microgreen,Amaranth,Tray,19.9,40.4,22.9,1.39,7.2,1.7,6.0,5.1,0,Nutrient Lockout
Feb,Microgreen,Basil (MG),Tray,30.0,44.0,25.0,2.38,5.5,1.2,5.2,19.8,1,Optimal
Feb,Hydroponic,Pak Choi,NFT,28.1,36.8,31.1,2.41,5.3,0.6,3.1,14.0,0,Root Rot Risk
Apr,Hydroponic,Cucumber,NFT,39.8,30.0,34.8,5.1,7.0,1.6,2.0,21.1,0,Root Rot Risk
Aug,Microgreen,Cilantro,Tray,29.6,75.7,32.6,1.01,6.6,0.6,2.6,9.1,0,Root Rot Risk
Aug,Hydroponic,Spinach,NFT,32.7,76.6,27.7,1.16,7.7,2.0,4.3,8.1,0,Root Rot Risk
Aug,Hydroponic,Strawberry,NFT,33.2,87.3,28.2,0.65,6.7,1.0,4.1,14.3,0,Root Rot Risk
Nov,Hydroponic,Mint,DWC,16.0,52.6,19.0,0.86,7.3,1.6,7.4,7.8,0,Nutrient Lockout
Oct,Microgreen,Broccoli,Tray,30.6,41.7,25.6,2.56,7.5,1.7,5.0,18.5,0,VPD Stress
Mar,Hydroponic,Pak Choi,DWC,27.6,36.8,30.6,2.33,5.5,0.8,3.3,16.7,0,Root Rot Risk
Mar,Hydroponic,Cherry Tomato,NFT,23.5,35.3,26.5,1.87,6.5,2.2,4.7,18.3,0,Root Rot Risk
Aug,Hydroponic,Cherry Tomato,NFT,31.9,71.2,26.9,1.36,5.6,2.3,4.6,12.3,0,Root Rot Risk
Sep,Hydroponic,Cherry Tomato,DWC,33.3,93.7,28.3,0.32,5.3,1.3,4.1,11.3,0,Root Rot Risk
Nov,Microgreen,Amaranth,Tray,18.8,50.0,21.8,1.09,5.6,2.4,6.4,6.1,1,Optimal
Nov,Hydroponic,Spinach,DWC,17.5,59.7,20.5,0.81,7.7,2.1,6.8,6.7,0,Nutrient Lockout
Nov,Hydroponic,Cucumber,NFT,16.6,54.3,19.6,0.87,7.8,2.0,7.1,8.3,0,Nutrient Lockout
Mar,Microgreen,Pea Shoots,Tray,22.2,33.7,25.2,1.77,6.9,1.7,5.2,19.0,1,Optimal
May,Microgreen,Broccoli,Tray,39.9,17.9,34.9,6.01,5.6,1.1,2.0,20.8,0,Root Rot Risk
May,Hydroponic,Spinach,DWC,43.9,21.5,38.9,7.1,6.7,1.6,2.0,21.6,0,Root Rot Risk
Nov,Microgreen,Radish,Tray,17.5,41.9,20.5,1.16,6.0,1.5,6.8,10.8,1,Optimal
Apr,Microgreen,Pea Shoots,Tray,41.1,15.8,36.1,6.57,7.1,2.2,2.0,20.8,0,Root Rot Risk
Dec,Hydroponic,Cherry Tomato,NFT,14.5,45.8,17.5,0.9,6.7,1.9,7.9,9.3,1,Optimal
Apr,Microgreen,Sunflower,Tray,45.9,15.6,40.9,8.47,5.5,1.0,2.0,24.1,0,Root Rot Risk
Sep,Microgreen,Cilantro,Tray,34.4,78.0,29.4,1.2,6.0,0.9,3.7,14.9,0,Root Rot Risk
May,Hydroponic,Spinach,NFT,46.6,25.0,41.6,7.79,7.4,2.1,2.0,18.9,0,Root Rot Risk
Nov,Hydroponic,Kale,NFT,10.4,53.7,13.4,0.58,7.7,1.5,9.3,9.8,0,Nutrient Lockout
Apr,Hydroponic,Kale,NFT,45.3,18.8,40.3,7.92,6.8,1.6,2.0,20.9,0,Root Rot Risk
Dec,Microgreen,Cilantro,Tray,8.7,44.3,11.7,0.63,5.8,2.2,9.9,10.2,1,Optimal
Jul,Microgreen,Beetroot,Tray,28.1,87.4,31.1,0.48,7.1,2.1,3.1,9.4,0,Root Rot Risk
Jul,Microgreen,Basil (MG),Tray,32.2,77.0,27.2,1.11,5.4,1.5,4.5,9.8,0,Root Rot Risk
Jun,Microgreen,Beetroot,Tray,38.3,26.1,33.3,4.96,6.6,1.5,2.4,23.8,0,Root Rot Risk
Dec,Hydroponic,Lettuce,DWC,8.3,55.1,11.3,0.49,6.7,2.0,10.0,11.4,1,Optimal
Nov,Microgreen,Pea Shoots,Tray,12.7,48.2,15.7,0.76,6.3,2.4,8.5,6.0,1,Optimal
Feb,Hydroponic,Cucumber,DWC,28.5,32.9,31.5,2.61,6.3,0.5,3.0,15.9,0,Root Rot Risk
Jan,Hydroponic,Cucumber,DWC,8.6,45.2,11.6,0.61,6.7,2.5,9.9,5.9,1,Optimal
Apr,Microgreen,Sunflower,Tray,47.6,28.7,42.6,7.81,7.4,0.9,2.0,19.0,0,Root Rot Risk
Sep,Hydroponic,Pak Choi,NFT,30.5,88.1,25.5,0.52,7.4,1.2,5.1,12.9,0,Nutrient Lockout
Jul,Microgreen,Arugula,Tray,28.0,79.1,31.0,0.79,7.3,1.6,3.1,14.8,0,Root Rot Risk
Jul,Microgreen,Cilantro,Tray,30.1,81.0,25.1,0.81,7.0,1.3,5.2,12.8,1,Optimal
Feb,Hydroponic,Strawberry,NFT,22.4,44.1,25.4,1.51,5.5,1.7,5.1,19.9,1,Optimal
Nov,Hydroponic,Celery,NFT,13.1,59.4,16.1,0.61,5.4,2.2,8.4,10.0,0,Nutrient Lockout
Oct,Microgreen,Sunflower,Tray,28.6,30.3,31.6,2.72,7.5,1.9,2.9,18.6,0,Root Rot Risk
Feb,Microgreen,Sunflower,Tray,27.2,47.3,30.2,1.9,7.4,1.6,3.4,14.8,0,Root Rot Risk
May,Hydroponic,Kale,DWC,43.4,21.9,38.4,6.9,7.4,0.7,2.0,24.2,0,Root Rot Risk
Feb,Hydroponic,Pak Choi,NFT,30.2,44.2,25.2,2.4,6.2,0.8,5.2,15.9,1,Optimal
May,Hydroponic,Lettuce,DWC,47.5,27.3,42.5,7.91,5.5,2.2,2.0,19.4,0,Root Rot Risk
Feb,Hydroponic,Lettuce,NFT,31.5,44.3,26.5,2.57,5.3,2.3,4.7,16.9,0,Root Rot Risk
May,Hydroponic,Bell Pepper,NFT,37.1,22.8,32.1,4.87,7.7,1.6,2.8,20.4,0,Root Rot Risk
Jun,Microgreen,Kohlrabi,Tray,38.8,21.5,33.8,5.44,5.9,1.3,2.2,22.6,0,Root Rot Risk
Sep,Hydroponic,Spinach,DWC,30.7,75.0,25.7,1.11,6.9,2.0,5.0,13.3,1,Optimal
May,Microgreen,Broccoli,Tray,41.3,18.7,36.3,6.41,5.9,0.8,2.0,24.3,0,Root Rot Risk
Aug,Microgreen,Pea Shoots,Tray,33.9,79.1,28.9,1.1,6.4,1.8,3.9,11.0,0,Root Rot Risk
Jul,Microgreen,Amaranth,Tray,29.9,82.6,32.9,0.73,6.0,0.7,2.5,8.2,0,Root Rot Risk
Jun,Microgreen,Kohlrabi,Tray,37.9,24.3,32.9,4.98,6.2,1.6,2.5,20.2,0,Root Rot Risk
Jan,Hydroponic,Pak Choi,NFT,9.5,53.8,12.5,0.55,6.7,0.7,9.6,10.9,1,Optimal
Dec,Hydroponic,Cucumber,NFT,10.7,54.9,13.7,0.58,6.7,1.1,9.2,6.4,1,Optimal
Jul,Hydroponic,Strawberry,NFT,28.3,83.4,31.3,0.64,5.4,2.2,3.1,12.0,0,Root Rot Risk
Feb,Microgreen,Beetroot,Tray,28.5,37.4,31.5,2.43,7.7,2.2,3.0,16.2,0,Root Rot Risk
May,Microgreen,Broccoli,Tray,42.2,16.5,37.2,6.93,5.4,1.4,2.0,18.3,0,Root Rot Risk
Mar,Hydroponic,Kale,DWC,22.6,30.9,25.6,1.89,5.5,2.3,5.1,16.0,1,Optimal
Aug,Microgreen,Mustard,Tray,32.8,83.2,27.8,0.83,7.8,0.9,4.3,12.8,0,Root Rot Risk
Jun,Microgreen,Basil (MG),Tray,43.8,20.1,38.8,7.18,5.8,2.1,2.0,23.0,0,Root Rot Risk
Nov,Microgreen,Basil (MG),Tray,11.0,59.5,14.0,0.53,7.0,0.7,9.1,11.7,1,Optimal
Oct,Microgreen,Radish,Tray,28.9,43.4,31.9,2.25,7.8,0.6,2.8,15.2,0,Root Rot Risk
Oct,Microgreen,Beetroot,Tray,30.7,49.9,25.7,2.21,5.3,1.3,5.0,19.9,0,Nutrient Lockout
Jan,Hydroponic,Pak Choi,NFT,16.6,47.4,19.6,0.99,7.4,0.7,7.1,9.7,0,Nutrient Lockout
Oct,Hydroponic,Spinach,NFT,23.4,36.5,26.4,1.82,5.9,1.1,4.8,19.0,0,Root Rot Risk
Apr,Hydroponic,Celery,NFT,43.5,22.0,38.5,6.91,6.7,2.4,2.0,23.5,0,Root Rot Risk
Feb,Hydroponic,Kale,NFT,23.8,37.1,26.8,1.86,7.2,0.8,4.6,14.5,0,Root Rot Risk
May,Hydroponic,Bell Pepper,DWC,39.2,23.9,34.2,5.38,7.7,1.5,2.0,24.6,0,Root Rot Risk
Apr,Hydroponic,Basil (Hydro),NFT,43.0,29.1,38.0,6.11,5.9,2.3,2.0,18.4,0,Root Rot Risk
Feb,Hydroponic,Celery,DWC,22.6,47.6,25.6,1.44,7.6,1.0,5.0,16.7,0,Nutrient Lockout
Feb,Hydroponic,Celery,DWC,22.6,41.0,25.6,1.62,7.7,1.6,5.1,14.1,0,Nutrient Lockout
Dec,Microgreen,Mustard,Tray,16.7,50.4,19.7,0.94,5.3,2.3,7.1,9.2,0,Nutrient Lockout
May,Hydroponic,Pak Choi,NFT,47.7,16.4,42.7,9.2,7.1,2.2,2.0,19.8,0,Root Rot Risk
Jun,Hydroponic,Mint,NFT,40.0,29.9,35.0,5.16,6.9,1.0,2.0,20.0,0,Root Rot Risk
Dec,Microgreen,Mustard,Tray,9.7,53.1,12.7,0.57,7.5,1.2,9.5,9.9,0,Nutrient Lockout
Feb,Hydroponic,Bell Pepper,NFT,24.0,37.1,27.0,1.87,7.2,1.1,4.6,17.9,0,Root Rot Risk
May,Microgreen,Cilantro,Tray,40.0,19.6,35.0,5.92,6.6,1.5,2.0,20.4,0,Root Rot Risk
Jun,Hydroponic,Basil (Hydro),DWC,39.4,15.0,34.4,6.05,5.3,0.6,2.0,22.1,0,Root Rot Risk
Jul,Hydroponic,Pak Choi,NFT,30.2,78.0,25.2,0.94,6.9,2.2,5.2,12.3,1,Optimal
Nov,Microgreen,Cilantro,Tray,19.2,51.5,22.2,1.08,7.0,2.5,6.2,6.4,1,Optimal
Mar,Microgreen,Arugula,Tray,28.8,41.6,31.8,2.31,7.6,1.1,2.9,16.0,0,Root Rot Risk
Apr,Hydroponic,Spinach,DWC,43.1,25.6,38.1,6.47,7.7,2.4,2.0,21.7,0,Root Rot Risk
Oct,Hydroponic,Basil (Hydro),DWC,22.6,48.8,25.6,1.4,7.1,1.9,5.0,14.1,0,Nutrient Lockout
Jun,Microgreen,Cilantro,Tray,36.9,20.7,31.9,4.96,7.5,0.6,2.8,18.9,0,Root Rot Risk
Jul,Microgreen,Radish,Tray,28.6,70.1,31.6,1.17,6.5,2.5,3.0,13.8,0,Root Rot Risk
Feb,Microgreen,Kohlrabi,Tray,26.8,48.8,29.8,1.8,6.7,1.5,3.6,15.3,0,Root Rot Risk
Jul,Hydroponic,Cherry Tomato,DWC,28.8,72.9,31.8,1.07,6.2,0.7,2.9,9.0,0,Root Rot Risk
Sep,Microgreen,Amaranth,Tray,32.1,89.5,27.1,0.5,5.4,1.2,4.5,9.7,0,Root Rot Risk
Jan,Hydroponic,Mint,NFT,11.1,47.6,14.1,0.69,7.0,0.8,9.1,7.1,1,Optimal
Jan,Hydroponic,Celery,DWC,17.0,58.3,20.0,0.81,7.4,1.3,7.0,10.0,0,Nutrient Lockout
May,Microgreen,Radish,Tray,36.4,29.9,31.4,4.26,7.5,2.2,3.0,21.9,0,Root Rot Risk
Mar,Microgreen,Sunflower,Tray,23.2,32.1,26.2,1.93,6.3,1.7,4.8,14.5,0,Root Rot Risk
Jan,Microgreen,Basil (MG),Tray,12.7,58.3,15.7,0.61,7.6,2.5,8.5,9.2,0,Nutrient Lockout
Dec,Microgreen,Beetroot,Tray,13.6,51.6,16.6,0.75,6.5,2.2,8.2,8.4,1,Optimal
Aug,Microgreen,Basil (MG),Tray,32.6,86.6,27.6,0.66,7.4,1.1,4.3,13.3,0,Root Rot Risk
Mar,Microgreen,Pea Shoots,Tray,23.4,31.4,26.4,1.97,7.3,0.5,4.8,16.8,0,Root Rot Risk
May,Hydroponic,Strawberry,DWC,44.1,20.7,39.1,7.24,6.3,2.4,2.0,20.8,0,Root Rot Risk
Feb,Hydroponic,Cherry Tomato,DWC,30.7,48.6,25.7,2.27,5.9,1.0,5.0,14.1,1,Optimal
Sep,Hydroponic,Pak Choi,DWC,28.2,92.2,31.2,0.3,6.1,1.5,3.1,10.7,0,Root Rot Risk
Mar,Microgreen,Broccoli,Tray,28.2,37.8,31.2,2.38,6.2,1.9,3.1,16.2,0,Root Rot Risk
May,Hydroponic,Cucumber,NFT,36.4,20.3,31.4,4.84,6.7,1.6,3.0,24.4,0,Root Rot Risk
May,Hydroponic,Pak Choi,NFT,36.6,18.5,31.6,4.99,7.1,1.3,3.0,23.6,0,Root Rot Risk
Dec,Microgreen,Pea Shoots,Tray,18.0,48.0,21.0,1.08,6.2,0.9,6.6,9.3,1,Optimal
Aug,Microgreen,Amaranth,Tray,34.9,72.6,29.9,1.53,5.5,1.8,3.5,10.6,0,Root Rot Risk
Sep,Hydroponic,Mint,NFT,30.3,77.3,25.3,0.98,7.3,1.2,5.1,8.2,0,Nutrient Lockout
Mar,Microgreen,Radish,Tray,26.0,38.3,29.0,2.07,6.4,1.4,3.9,15.7,0,Root Rot Risk
May,Hydroponic,Celery,DWC,44.0,22.2,39.0,7.09,5.5,0.9,2.0,18.5,0,Root Rot Risk
Dec,Hydroponic,Celery,DWC,18.4,43.0,21.4,1.2,6.3,0.5,6.5,10.4,1,Optimal
Mar,Hydroponic,Bell Pepper,DWC,27.4,42.3,30.4,2.11,6.1,0.8,3.4,15.6,0,Root Rot Risk
Feb,Microgreen,Radish,Tray,31.8,44.8,26.8,2.6,7.4,1.6,4.6,15.2,0,Root Rot Risk
Apr,Microgreen,Cilantro,Tray,42.8,23.5,37.8,6.54,6.0,2.0,2.0,21.6,0,Root Rot Risk
Jun,Microgreen,Amaranth,Tray,36.9,24.1,31.9,4.74,7.0,1.6,2.8,23.4,0,Root Rot Risk
Aug,Hydroponic,Lettuce,DWC,29.5,92.5,32.5,0.31,5.8,1.2,2.6,14.7,0,Root Rot Risk
Sep,Microgreen,Amaranth,Tray,29.3,86.5,32.3,0.55,6.3,1.1,2.7,12.3,0,Root Rot Risk
Dec,Microgreen,Basil (MG),Tray,11.3,48.3,14.3,0.69,5.8,2.0,9.0,5.6,1,Optimal
Nov,Microgreen,Cilantro,Tray,17.1,55.7,20.1,0.87,7.8,1.8,7.0,5.9,0,Nutrient Lockout
Oct,Hydroponic,Spinach,NFT,22.7,43.5,25.7,1.56,7.2,1.0,5.0,14.2,0,Nutrient Lockout
Dec,Microgreen,Radish,Tray,17.7,53.8,20.7,0.94,6.5,2.1,6.7,7.0,1,Optimal
Aug,Hydroponic,Spinach,NFT,32.6,72.2,27.6,1.36,7.4,1.9,4.4,12.0,0,Root Rot Risk
May,Microgreen,Mustard,Tray,44.2,16.1,39.2,7.73,7.4,1.1,2.0,23.1,0,Root Rot Risk
Nov,Hydroponic,Cherry Tomato,DWC,17.0,44.6,20.0,1.07,6.4,1.4,7.0,6.9,1,Optimal
Oct,Hydroponic,Strawberry,NFT,27.2,32.3,30.2,2.44,6.3,1.9,3.4,18.3,0,Root Rot Risk
Jul,Microgreen,Mustard,Tray,32.9,92.8,27.9,0.36,7.0,2.0,4.2,14.8,0,Root Rot Risk
Oct,Microgreen,Pea Shoots,Tray,31.4,41.6,26.4,2.68,5.5,1.7,4.8,17.7,0,Root Rot Risk
Dec,Microgreen,Radish,Tray,11.7,44.5,14.7,0.76,6.4,1.4,8.9,5.4,1,Optimal
Sep,Hydroponic,Strawberry,DWC,30.5,79.5,25.5,0.89,7.7,1.2,5.1,13.0,0,Nutrient Lockout
Apr,Microgreen,Cilantro,Tray,36.1,24.0,31.1,4.54,6.7,2.2,3.1,23.4,0,Root Rot Risk
Apr,Hydroponic,Pak Choi,NFT,44.3,27.7,39.3,6.69,6.3,1.3,2.0,18.4,0,Root Rot Risk
May,Microgreen,Sunflower,Tray,44.5,20.5,39.5,7.43,7.2,1.2,2.0,23.6,0,Root Rot Risk
Apr,Hydroponic,Pak Choi,NFT,42.5,28.1,37.5,6.04,5.9,0.7,2.0,18.2,0,Root Rot Risk
Sep,Microgreen,Beetroot,Tray,31.2,90.9,26.2,0.41,6.2,1.9,4.8,11.6,0,Root Rot Risk
Feb,Microgreen,Pea Shoots,Tray,31.6,33.4,26.6,3.09,7.5,0.9,4.7,14.9,0,Root Rot Risk
Jan,Hydroponic,Cherry Tomato,NFT,11.1,54.7,14.1,0.6,6.2,1.5,9.1,11.0,1,Optimal
Feb,Microgreen,Kohlrabi,Tray,31.1,38.2,26.1,2.79,7.7,1.2,4.9,17.4,0,Root Rot Risk
Jun,Hydroponic,Lettuce,NFT,47.1,27.0,42.1,7.78,5.7,0.7,2.0,24.3,0,Root Rot Risk
Jun,Microgreen,Kohlrabi,Tray,40.5,21.6,35.5,5.93,5.5,1.6,2.0,19.9,0,Root Rot Risk
